Frequenz Impedanz Phase
2.5310564113e+04 1.0000000000e+06 -180.0000000000
2.5412582517e+04 1.0000000000e+06 -180.0000000000
2.5514600920e+04 1.0000000000e+06 -180.0000000000
2.5616619324e+04 1.0000000000e+06 -180.0000000000
2.5718637728e+04 1.0000000000e+06 -180.0000000000
2.5820656131e+04 1.0000000000e+06 -180.0000000000
2.5922674535e+04 1.0000000000e+06 -180.0000000000
2.6024692939e+04 1.0000000000e+06 -180.0000000000
2.6126711342e+04 1.0000000000e+06 -180.0000000000
2.6228729746e+04 1.0000000000e+06 -180.0000000000
2.6330748150e+04 1.0000000000e+06 -180.0000000000
2.6432766553e+04 1.0000000000e+06 -180.0000000000
2.6534784957e+04 1.0000000000e+06 -180.0000000000
2.6636803361e+04 1.0000000000e+06 -180.0000000000
2.6738821764e+04 1.0000000000e+06 -180.0000000000
2.6840840168e+04 1.0000000000e+06 -180.0000000000
2.6942858572e+04 1.0000000000e+06 -180.0000000000
2.7044876975e+04 1.0000000000e+06 -180.0000000000
2.7146895379e+04 1.0000000000e+06 -180.0000000000
2.7248913783e+04 1.0000000000e+06 -180.0000000000
2.7350932186e+04 1.0000000000e+06 -180.0000000000
2.7452950590e+04 1.0000000000e+06 -180.0000000000
2.7554968994e+04 1.0000000000e+06 -180.0000000000
2.7656987397e+04 1.0000000000e+06 -180.0000000000
2.7759005801e+04 1.0000000000e+06 -180.0000000000
2.7861024205e+04 1.0000000000e+06 -180.0000000000
2.7963042609e+04 1.0000000000e+06 -180.0000000000
2.8065061012e+04 1.0000000000e+06 -180.0000000000
2.8167079416e+04 1.0000000000e+06 -180.0000000000
2.8269097820e+04 1.0000000000e+06 -180.0000000000
2.8371116223e+04 1.0000000000e+06 -180.0000000000
2.8473134627e+04 1.0000000000e+06 -180.0000000000
2.8575153031e+04 1.0000000000e+06 -180.0000000000
2.8677171434e+04 1.0000000000e+06 -180.0000000000
2.8779189838e+04 1.0000000000e+06 -180.0000000000
2.8881208242e+04 1.0000000000e+06 -180.0000000000
2.8983226645e+04 1.0000000000e+06 -180.0000000000
2.9085245049e+04 1.0000000000e+06 -180.0000000000
2.9187263453e+04 1.0000000000e+06 -180.0000000000
2.9289281856e+04 1.0000000000e+06 -180.0000000000
2.9391300260e+04 1.0000000000e+06 -180.0000000000
2.9493318664e+04 1.0000000000e+06 -180.0000000000
2.9595337067e+04 1.0000000000e+06 -180.0000000000
2.9697355471e+04 1.0000000000e+06 -180.0000000000
2.9799373875e+04 1.0000000000e+06 -180.0000000000
2.9901392278e+04 1.0000000000e+06 -180.0000000000
3.0003410682e+04 1.0000000000e+06 -180.0000000000
3.0105429086e+04 1.0000000000e+06 -180.0000000000
3.0207447489e+04 1.0000000000e+06 -180.0000000000
3.0309465893e+04 1.0000000000e+06 -180.0000000000
3.0411484297e+04 1.0000000000e+06 -180.0000000000
3.0513502701e+04 1.0000000000e+06 -180.0000000000
3.0615521104e+04 1.0000000000e+06 -180.0000000000
3.0717539508e+04 1.0000000000e+06 -180.0000000000
3.0819557912e+04 1.0000000000e+06 -180.0000000000
3.0921576315e+04 1.0000000000e+06 -180.0000000000
3.1023594719e+04 1.0000000000e+06 -180.0000000000
3.1125613123e+04 1.0000000000e+06 -180.0000000000
3.1227631526e+04 1.0000000000e+06 -180.0000000000
3.1329649930e+04 1.0000000000e+06 -180.0000000000
3.1431668334e+04 1.0000000000e+06 -180.0000000000
3.1533686737e+04 1.0000000000e+06 -180.0000000000
3.1635705141e+04 1.0000000000e+06 -180.0000000000
3.1737723545e+04 1.0000000000e+06 -180.0000000000
3.1839741948e+04 1.0000000000e+06 -180.0000000000
