Frequenz Impedanz Phase
2.1433864773e+04 9.7756324619e+05 -12.1599843418
2.1535883177e+04 9.7735637131e+05 -12.2161277652
2.1637901580e+04 9.7714864633e+05 -12.2722473772
2.1739919984e+04 9.7694007299e+05 -12.3283430854
2.1841938388e+04 9.7673065302e+05 -12.3844147976
2.1943956791e+04 9.7652038818e+05 -12.4404624219
2.2045975195e+04 9.7630928022e+05 -12.4964858667
2.2147993599e+04 9.7609733089e+05 -12.5524850404
2.2250012002e+04 9.7588454196e+05 -12.6084598519
2.2352030406e+04 9.7567091519e+05 -12.6644102105
2.2454048810e+04 9.7545645236e+05 -12.7203360253
2.2556067213e+04 9.7524115524e+05 -12.7762372062
2.2658085617e+04 9.7502502561e+05 -12.8321136630
2.2760104021e+04 9.7480806527e+05 -12.8879653058
2.2862122424e+04 9.7459027599e+05 -12.9437920453
2.2964140828e+04 9.7437165959e+05 -12.9995937919
2.3066159232e+04 9.7415221785e+05 -13.0553704569
2.3168177636e+04 9.7393195259e+05 -13.1111219514
2.3270196039e+04 9.7371086560e+05 -13.1668481869
2.3372214443e+04 9.7348895871e+05 -13.2225490753
2.3474232847e+04 9.7326623374e+05 -13.2782245286
2.3576251250e+04 9.7304269250e+05 -13.3338744592
2.3678269654e+04 9.7281833683e+05 -13.3894987798
2.3780288058e+04 9.7259316855e+05 -13.4450974031
2.3882306461e+04 9.7236718950e+05 -13.5006702424
2.3984324865e+04 9.7214040153e+05 -13.5562172111
2.4086343269e+04 9.7191280647e+05 -13.6117382229
2.4188361672e+04 9.7168440617e+05 -13.6672331919
2.4290380076e+04 9.7145520249e+05 -13.7227020322
2.4392398480e+04 9.7122519729e+05 -13.7781446585
2.4494416883e+04 9.7099439242e+05 -13.8335609856
2.4596435287e+04 9.7076278975e+05 -13.8889509285
2.4698453691e+04 9.7053039115e+05 -13.9443144027
2.4800472094e+04 9.7029719849e+05 -13.9996513238
2.4902490498e+04 9.7006321364e+05 -14.0549616077
2.5004508902e+04 9.6982843850e+05 -14.1102451706
2.5106527305e+04 9.6959287494e+05 -14.1655019292
2.5208545709e+04 9.6935652486e+05 -14.2207318000
2.5310564113e+04 9.6911939014e+05 -14.2759347003
2.5412582517e+04 9.6888147268e+05 -14.3311105472
2.5514600920e+04 9.6864277438e+05 -14.3862592586
2.5616619324e+04 9.6840329714e+05 -14.4413807521
2.5718637728e+04 9.6816304287e+05 -14.4964749461
2.5820656131e+04 9.6792201349e+05 -14.5515417591
2.5922674535e+04 9.6768021090e+05 -14.6065811096
2.6024692939e+04 9.6743763702e+05 -14.6615929169
2.6126711342e+04 9.6719429378e+05 -14.7165771002
2.6228729746e+04 9.6695018310e+05 -14.7715335790
2.6330748150e+04 9.6670530690e+05 -14.8264622734
2.6432766553e+04 9.6645966712e+05 -14.8813631035
2.6534784957e+04 9.6621326569e+05 -14.9362359897
2.6636803361e+04 9.6596610455e+05 -14.9910808528
2.6738821764e+04 9.6571818565e+05 -15.0458976138
2.6840840168e+04 9.6546951092e+05 -15.1006861941
2.6942858572e+04 9.6522008231e+05 -15.1554465152
2.7044876975e+04 9.6496990178e+05 -15.2101784990
2.7146895379e+04 9.6471897127e+05 -15.2648820677
2.7248913783e+04 9.6446729275e+05 -15.3195571439
2.7350932186e+04 9.6421486818e+05 -15.3742036501
2.7452950590e+04 9.6396169951e+05 -15.4288215096
2.7554968994e+04 9.6370778871e+05 -15.4834106456
2.7656987397e+04 9.6345313775e+05 -15.5379709817
2.7759005801e+04 9.6319774861e+05 -15.5925024419
2.7861024205e+04 9.6294162326e+05 -15.6470049503
2.7963042609e+04 9.6268476367e+05 -15.7014784315
2.8065061012e+04 9.6242717182e+05 -15.7559228103
2.8167079416e+04 9.6216884970e+05 -15.8103380117
2.8269097820e+04 9.6190979930e+05 -15.8647239610
2.8371116223e+04 9.6165002259e+05 -15.9190805840
2.8473134627e+04 9.6138952158e+05 -15.9734078065
2.8575153031e+04 9.6112829825e+05 -16.0277055549
2.8677171434e+04 9.6086635460e+05 -16.0819737557
2.8779189838e+04 9.6060369262e+05 -16.1362123356
2.8881208242e+04 9.6034031433e+05 -16.1904212218
2.8983226645e+04 9.6007622172e+05 -16.2446003417
2.9085245049e+04 9.5981141679e+05 -16.2987496230
