Frequenz Impedanz Phase
2.8677171434e+04 4.5464708208e+01 -5.5955195377
2.8779189838e+04 4.5461405285e+01 -5.5759614418
2.8881208242e+04 4.5458137300e+01 -5.5565386250
2.8983226645e+04 4.5454903760e+01 -5.5372496987
2.9085245049e+04 4.5451704184e+01 -5.5180932932
2.9187263453e+04 4.5448538098e+01 -5.4990680573
2.9289281856e+04 4.5445405036e+01 -5.4801726579
2.9391300260e+04 4.5442304539e+01 -5.4614057799
2.9493318664e+04 4.5439236159e+01 -5.4427661256
2.9595337067e+04 4.5436199454e+01 -5.4242524146
2.9697355471e+04 4.5433193988e+01 -5.4058633837
2.9799373875e+04 4.5430219335e+01 -5.3875977862
2.9901392278e+04 4.5427275075e+01 -5.3694543919
3.0003410682e+04 4.5424360796e+01 -5.3514319869
3.0105429086e+04 4.5421476091e+01 -5.3335293730
3.0207447489e+04 4.5418620562e+01 -5.3157453678
3.0309465893e+04 4.5415793817e+01 -5.2980788043
3.0411484297e+04 4.5412995470e+01 -5.2805285306
3.0513502701e+04 4.5410225142e+01 -5.2630934098
3.0615521104e+04 4.5407482461e+01 -5.2457723196
3.0717539508e+04 4.5404767058e+01 -5.2285641521
3.0819557912e+04 4.5402078575e+01 -5.2114678138
3.0921576315e+04 4.5399416657e+01 -5.1944822249
3.1023594719e+04 4.5396780954e+01 -5.1776063195
3.1125613123e+04 4.5394171123e+01 -5.1608390454
3.1227631526e+04 4.5391586827e+01 -5.1441793634
3.1329649930e+04 4.5389027734e+01 -5.1276262478
3.1431668334e+04 4.5386493517e+01 -5.1111786855
3.1533686737e+04 4.5383983856e+01 -5.0948356762
3.1635705141e+04 4.5381498432e+01 -5.0785962324
3.1737723545e+04 4.5379036937e+01 -5.0624593784
3.1839741948e+04 4.5376599062e+01 -5.0464241511
3.1941760352e+04 4.5374184508e+01 -5.0304895991
3.2043778756e+04 4.5371792977e+01 -5.0146547829
3.2145797159e+04 4.5369424178e+01 -4.9989187744
3.2247815563e+04 4.5367077823e+01 -4.9832806572
3.2349833967e+04 4.5364753631e+01 -4.9677395258
3.2451852370e+04 4.5362451322e+01 -4.9522944860
3.2553870774e+04 4.5360170623e+01 -4.9369446544
3.2655889178e+04 4.5357911264e+01 -4.9216891583
3.2757907582e+04 4.5355672980e+01 -4.9065271357
3.2859925985e+04 4.5353455510e+01 -4.8914577349
3.2961944389e+04 4.5351258596e+01 -4.8764801145
3.3063962793e+04 4.5349081984e+01 -4.8615934432
3.3165981196e+04 4.5346925427e+01 -4.8467968996
3.3267999600e+04 4.5344788677e+01 -4.8320896721
3.3370018004e+04 4.5342671493e+01 -4.8174709590
3.3472036407e+04 4.5340573638e+01 -4.8029399677
3.3574054811e+04 4.5338494876e+01 -4.7884959153
3.3676073215e+04 4.5336434976e+01 -4.7741380280
3.3778091618e+04 4.5334393711e+01 -4.7598655412
3.3880110022e+04 4.5332370857e+01 -4.7456776992
3.3982128426e+04 4.5330366193e+01 -4.7315737552
3.4084146829e+04 4.5328379501e+01 -4.7175529709
3.4186165233e+04 4.5326410568e+01 -4.7036146170
3.4288183637e+04 4.5324459182e+01 -4.6897579722
3.4390202040e+04 4.5322525136e+01 -4.6759823240
3.4492220444e+04 4.5320608225e+01 -4.6622869676
3.4594238848e+04 4.5318708246e+01 -4.6486712068
3.4696257251e+04 4.5316825001e+01 -4.6351343532
3.4798275655e+04 4.5314958295e+01 -4.6216757261
3.4900294059e+04 4.5313107933e+01 -4.6082946528
3.5002312462e+04 4.5311273726e+01 -4.5949904681
3.5104330866e+04 4.5309455486e+01 -4.5817625146
3.5206349270e+04 4.5307653029e+01 -4.5686101420
3.5308367674e+04 4.5305866172e+01 -4.5555327075
3.5410386077e+04 4.5304094736e+01 -4.5425295755
3.5512404481e+04 4.5302338543e+01 -4.5296001177
3.5614422885e+04 4.5300597420e+01 -4.5167437126
3.5716441288e+04 4.5298871195e+01 -4.5039597457
3.5818459692e+04 4.5297159698e+01 -4.4912476095
3.5920478096e+04 4.5295462761e+01 -4.4786067029
3.6022496499e+04 4.5293780221e+01 -4.4660364318
3.6124514903e+04 4.5292111915e+01 -4.4535362084
3.6226533307e+04 4.5290457682e+01 -4.4411054516
