Frequenz Impedanz Phase
6.0109001800e+02 4.1024686485e+00 -167.8039444788
6.0509061812e+02 4.1043324683e+00 -167.6763896258
6.0909121824e+02 4.1062137887e+00 -167.5492827498
6.1309181836e+02 4.1081124662e+00 -167.4226175464
6.1709241848e+02 4.1100283615e+00 -167.2963878849
6.2109301860e+02 4.1119613388e+00 -167.1705878029
6.2509361872e+02 4.1139112662e+00 -167.0452115006
6.2909421884e+02 4.1158780153e+00 -166.9202533353
6.3309481896e+02 4.1178614611e+00 -166.7957078168
6.3709541908e+02 4.1198614818e+00 -166.6715696017
6.4109601920e+02 4.1218779588e+00 -166.5478334892
6.4509661932e+02 4.1239107766e+00 -166.4244944162
6.4909721944e+02 4.1259598225e+00 -166.3015474531
6.5309781956e+02 4.1280249865e+00 -166.1789877994
6.5709841968e+02 4.1301061614e+00 -166.0568107799
6.6109901980e+02 4.1322032427e+00 -165.9350118402
6.6509961992e+02 4.1343161283e+00 -165.8135865437
6.6910022004e+02 4.1364447183e+00 -165.6925305670
6.7310082016e+02 4.1385889154e+00 -165.5718396972
6.7710142028e+02 4.1407486243e+00 -165.4515098282
6.8110202040e+02 4.1429237521e+00 -165.3315369573
6.8510262052e+02 4.1451142077e+00 -165.2119171821
6.8910322064e+02 4.1473199021e+00 -165.0926466975
6.9310382076e+02 4.1495407483e+00 -164.9737217929
6.9710442088e+02 4.1517766610e+00 -164.8551388490
7.0110502100e+02 4.1540275568e+00 -164.7368943356
7.0510562112e+02 4.1562933539e+00 -164.6189848083
7.0910622124e+02 4.1585739723e+00 -164.5014069065
7.1310682136e+02 4.1608693336e+00 -164.3841573505
7.1710742148e+02 4.1631793607e+00 -164.2672329396
7.2110802160e+02 4.1655039783e+00 -164.1506305492
7.2510862172e+02 4.1678431124e+00 -164.0343471293
7.2910922184e+02 4.1701966905e+00 -163.9183797015
7.3310982196e+02 4.1725646412e+00 -163.8027253577
7.3711042208e+02 4.1749468947e+00 -163.6873812576
7.4111102220e+02 4.1773433823e+00 -163.5723446270
7.4511162232e+02 4.1797540365e+00 -163.4576127557
7.4911222244e+02 4.1821787909e+00 -163.3431829959
7.5311282256e+02 4.1846175806e+00 -163.2290527604
7.5711342268e+02 4.1870703413e+00 -163.1152195207
7.6111402280e+02 4.1895370101e+00 -163.0016808056
7.6511462292e+02 4.1920175251e+00 -162.8884341995
7.6911522304e+02 4.1945118252e+00 -162.7754773406
7.7311582316e+02 4.1970198505e+00 -162.6628079201
7.7711642328e+02 4.1995415419e+00 -162.5504236798
7.8111702340e+02 4.2020768412e+00 -162.4383224116
7.8511762352e+02 4.2046256910e+00 -162.3265019554
7.8911822364e+02 4.2071880350e+00 -162.2149601984
7.9311882376e+02 4.2097638175e+00 -162.1036950734
7.9711942388e+02 4.2123529837e+00 -161.9927045576
8.0112002400e+02 4.2149554795e+00 -161.8819866715
8.0512062412e+02 4.2175712515e+00 -161.7715394780
8.0912122424e+02 4.2202002471e+00 -161.6613610806
8.1312182436e+02 4.2228424146e+00 -161.5514496229
8.1712242448e+02 4.2254977025e+00 -161.4418032873
