Frequenz Impedanz Phase
1.6638999800e+04 2.6809458937e+01 -11.2323486677
1.6741018204e+04 2.6798950336e+01 -11.1681375380
1.6843036607e+04 2.6788626855e+01 -11.1046322048
1.6945055011e+04 2.6778484199e+01 -11.0418215216
1.7047073415e+04 2.6768518198e+01 -10.9796945650
1.7149091818e+04 2.6758724798e+01 -10.9182406299
1.7251110222e+04 2.6749100063e+01 -10.8574492236
1.7353128626e+04 2.6739640164e+01 -10.7973100619
1.7455147029e+04 2.6730341382e+01 -10.7378130630
1.7557165433e+04 2.6721200103e+01 -10.6789483440
1.7659183837e+04 2.6712212809e+01 -10.6207062154
1.7761202240e+04 2.6703376083e+01 -10.5630771769
1.7863220644e+04 2.6694686599e+01 -10.5060519134
1.7965239048e+04 2.6686141124e+01 -10.4496212900
1.8067257451e+04 2.6677736511e+01 -10.3937763486
1.8169275855e+04 2.6669469699e+01 -10.3385083033
1.8271294259e+04 2.6661337709e+01 -10.2838085368
1.8373312663e+04 2.6653337641e+01 -10.2296685963
1.8475331066e+04 2.6645466674e+01 -10.1760801902
1.8577349470e+04 2.6637722059e+01 -10.1230351837
1.8679367874e+04 2.6630101121e+01 -10.0705255962
1.8781386277e+04 2.6622601255e+01 -10.0185435971
1.8883404681e+04 2.6615219923e+01 -9.9670815026
1.8985423085e+04 2.6607954654e+01 -9.9161317726
1.9087441488e+04 2.6600803040e+01 -9.8656870074
1.9189459892e+04 2.6593762735e+01 -9.8157399445
1.9291478296e+04 2.6586831453e+01 -9.7662834557
1.9393496699e+04 2.6580006966e+01 -9.7173105440
1.9495515103e+04 2.6573287101e+01 -9.6688143406
1.9597533507e+04 2.6566669743e+01 -9.6207881024
1.9699551910e+04 2.6560152826e+01 -9.5732252092
1.9801570314e+04 2.6553734338e+01 -9.5261191606
1.9903588718e+04 2.6547412318e+01 -9.4794635738
2.0005607121e+04 2.6541184849e+01 -9.4332521811
2.0107625525e+04 2.6535050066e+01 -9.3874788270
2.0209643929e+04 2.6529006147e+01 -9.3421374661
2.0311662332e+04 2.6523051314e+01 -9.2972221608
2.0413680736e+04 2.6517183833e+01 -9.2527270787
2.0515699140e+04 2.6511402012e+01 -9.2086464904
2.0617717544e+04 2.6505704199e+01 -9.1649747677
2.0719735947e+04 2.6500088782e+01 -9.1217063809
2.0821754351e+04 2.6494554186e+01 -9.0788358970
2.0923772755e+04 2.6489098875e+01 -9.0363579777
2.1025791158e+04 2.6483721349e+01 -8.9942673774
2.1127809562e+04 2.6478420142e+01 -8.9525589411
2.1229827966e+04 2.6473193823e+01 -8.9112276027
2.1331846369e+04 2.6468040993e+01 -8.8702683828
2.1433864773e+04 2.6462960288e+01 -8.8296763874
2.1535883177e+04 2.6457950373e+01 -8.7894468059
2.1637901580e+04 2.6453009944e+01 -8.7495749093
2.1739919984e+04 2.6448137728e+01 -8.7100560484
2.1841938388e+04 2.6443332480e+01 -8.6708856528
2.1943956791e+04 2.6438592983e+01 -8.6320592284
2.2045975195e+04 2.6433918047e+01 -8.5935723566
2.2147993599e+04 2.6429306511e+01 -8.5554206923
2.2250012002e+04 2.6424757237e+01 -8.5175999626
2.2352030406e+04 2.6420269114e+01 -8.4801059654
2.2454048810e+04 2.6415841054e+01 -8.4429345678
2.2556067213e+04 2.6411471996e+01 -8.4060817050
2.2658085617e+04 2.6407160900e+01 -8.3695433784
2.2760104021e+04 2.6402906748e+01 -8.3333156551
2.2862122424e+04 2.6398708545e+01 -8.2973946657
2.2964140828e+04 2.6394565320e+01 -8.2617766038
2.3066159232e+04 2.6390476119e+01 -8.2264577243
2.3168177636e+04 2.6386440010e+01 -8.1914343423
2.3270196039e+04 2.6382456083e+01 -8.1567028321
2.3372214443e+04 2.6378523443e+01 -8.1222596259
2.3474232847e+04 2.6374641219e+01 -8.0881012124
2.3576251250e+04 2.6370808555e+01 -8.0542241363
2.3678269654e+04 2.6367024613e+01 -8.0206249968
2.3780288058e+04 2.6363288575e+01 -7.9873004467
2.3882306461e+04 2.6359599637e+01 -7.9542471912
2.3984324865e+04 2.6355957015e+01 -7.9214619871
2.4086343269e+04 2.6352359939e+01 -7.8889416418
2.4188361672e+04 2.6348807654e+01 -7.8566830121
2.4290380076e+04 2.6345299424e+01 -7.8246830037
2.4392398480e+04 2.6341834524e+01 -7.7929385697
2.4494416883e+04 2.6338412247e+01 -7.7614467104
2.4596435287e+04 2.6335031899e+01 -7.7302044717
2.4698453691e+04 2.6331692799e+01 -7.6992089448
2.4800472094e+04 2.6328394282e+01 -7.6684572651
2.4902490498e+04 2.6325135694e+01 -7.6379466113
2.5004508902e+04 2.6321916396e+01 -7.6076742050
2.5106527305e+04 2.6318735761e+01 -7.5776373092
2.5208545709e+04 2.6315593173e+01 -7.5478332284
2.5310564113e+04 2.6312488031e+01 -7.5182593072
2.5412582517e+04 2.6309419743e+01 -7.4889129298
2.5514600920e+04 2.6306387730e+01 -7.4597915192
2.5616619324e+04 2.6303391425e+01 -7.4308925366
2.5718637728e+04 2.6300430271e+01 -7.4022134807
2.5820656131e+04 2.6297503721e+01 -7.3737518869
2.5922674535e+04 2.6294611240e+01 -7.3455053268
2.6024692939e+04 2.6291752303e+01 -7.3174714073
2.6126711342e+04 2.6288926395e+01 -7.2896477704
2.6228729746e+04 2.6286133010e+01 -7.2620320920
2.6330748150e+04 2.6283371653e+01 -7.2346220819
2.6432766553e+04 2.6280641837e+01 -7.2074154827
2.6534784957e+04 2.6277943085e+01 -7.1804100695
2.6636803361e+04 2.6275274929e+01 -7.1536036493
2.6738821764e+04 2.6272636909e+01 -7.1269940604
2.6840840168e+04 2.6270028574e+01 -7.1005791717
2.6942858572e+04 2.6267449482e+01 -7.0743568826
2.7044876975e+04 2.6264899199e+01 -7.0483251218
2.7146895379e+04 2.6262377299e+01 -7.0224818475
2.7248913783e+04 2.6259883362e+01 -6.9968250465
2.7350932186e+04 2.6257416978e+01 -6.9713527336
2.7452950590e+04 2.6254977744e+01 -6.9460629516
2.7554968994e+04 2.6252565263e+01 -6.9209537701
2.7656987397e+04 2.6250179147e+01 -6.8960232860
2.7759005801e+04 2.6247819015e+01 -6.8712696219
2.7861024205e+04 2.6245484490e+01 -6.8466909267
2.7963042609e+04 2.6243175206e+01 -6.8222853746
2.8065061012e+04 2.6240890800e+01 -6.7980511646
2.8167079416e+04 2.6238630917e+01 -6.7739865206
2.8269097820e+04 2.6236395208e+01 -6.7500896903
2.8371116223e+04 2.6234183331e+01 -6.7263589454
2.8473134627e+04 2.6231994948e+01 -6.7027925808
2.8575153031e+04 2.6229829730e+01 -6.6793889146
2.8677171434e+04 2.6227687351e+01 -6.6561462872
2.8779189838e+04 2.6225567492e+01 -6.6330630614
2.8881208242e+04 2.6223469839e+01 -6.6101376217
2.8983226645e+04 2.6221394083e+01 -6.5873683744
2.9085245049e+04 2.6219339923e+01 -6.5647537465
2.9187263453e+04 2.6217307059e+01 -6.5422921861
2.9289281856e+04 2.6215295199e+01 -6.5199821618
2.9391300260e+04 2.6213304056e+01 -6.4978221620
2.9493318664e+04 2.6211333346e+01 -6.4758106952
2.9595337067e+04 2.6209382792e+01 -6.4539462893
2.9697355471e+04 2.6207452121e+01 -6.4322274913
2.9799373875e+04 2.6205541063e+01 -6.4106528671
2.9901392278e+04 2.6203649354e+01 -6.3892210013
3.0003410682e+04 2.6201776736e+01 -6.3679304964
3.0105429086e+04 2.6199922951e+01 -6.3467799733
3.0207447489e+04 2.6198087750e+01 -6.3257680703
3.0309465893e+04 2.6196270885e+01 -6.3048934432
3.0411484297e+04 2.6194472113e+01 -6.2841547650
3.0513502701e+04 2.6192691195e+01 -6.2635507254
3.0615521104e+04 2.6190927896e+01 -6.2430800309
3.0717539508e+04 2.6189181986e+01 -6.2227414041
3.0819557912e+04 2.6187453236e+01 -6.2025335840
3.0921576315e+04 2.6185741424e+01 -6.1824553253
3.1023594719e+04 2.6184046328e+01 -6.1625053981
3.1125613123e+04 2.6182367732e+01 -6.1426825881
3.1227631526e+04 2.6180705424e+01 -6.1229856960
3.1329649930e+04 2.6179059194e+01 -6.1034135375
3.1431668334e+04 2.6177428835e+01 -6.0839649428
3.1533686737e+04 2.6175814145e+01 -6.0646387567
3.1635705141e+04 2.6174214924e+01 -6.0454338380
3.1737723545e+04 2.6172630975e+01 -6.0263490597
3.1839741948e+04 2.6171062105e+01 -6.0073833086
3.1941760352e+04 2.6169508123e+01 -5.9885354848
3.2043778756e+04 2.6167968842e+01 -5.9698045021
3.2145797159e+04 2.6166444078e+01 -5.9511892874
3.2247815563e+04 2.6164933648e+01 -5.9326887803
3.2349833967e+04 2.6163437375e+01 -5.9143019335
3.2451852370e+04 2.6161955081e+01 -5.8960277123
3.2553870774e+04 2.6160486595e+01 -5.8778650942
3.2655889178e+04 2.6159031744e+01 -5.8598130690
3.2757907582e+04 2.6157590362e+01 -5.8418706385
3.2859925985e+04 2.6156162283e+01 -5.8240368166
3.2961944389e+04 2.6154747343e+01 -5.8063106287
3.3063962793e+04 2.6153345383e+01 -5.7886911116
3.3165981196e+04 2.6151956244e+01 -5.7711773137
3.3267999600e+04 2.6150579771e+01 -5.7537682944
3.3370018004e+04 2.6149215811e+01 -5.7364631243
3.3472036407e+04 2.6147864212e+01 -5.7192608847
3.3574054811e+04 2.6146524827e+01 -5.7021606677
3.3676073215e+04 2.6145197508e+01 -5.6851615759
3.3778091618e+04 2.6143882112e+01 -5.6682627223
3.3880110022e+04 2.6142578496e+01 -5.6514632303
3.3982128426e+04 2.6141286520e+01 -5.6347622333
3.4084146829e+04 2.6140006046e+01 -5.6181588745
3.4186165233e+04 2.6138736939e+01 -5.6016523072
