Frequenz Impedanz Phase
7.8654170834e+03 9.9999999778e-04 179.9971684499
7.9674354871e+03 9.9999999775e-04 179.9971317232
8.0694538908e+03 9.9999999771e-04 179.9970949966
8.1714722945e+03 9.9999999768e-04 179.9970582700
8.2734906981e+03 9.9999999765e-04 179.9970215434
8.3755091018e+03 9.9999999762e-04 179.9969848167
8.4775275055e+03 9.9999999758e-04 179.9969480901
8.5795459092e+03 9.9999999755e-04 179.9969113635
8.6815643129e+03 9.9999999751e-04 179.9968746369
8.7835827165e+03 9.9999999748e-04 179.9968379102
8.8856011202e+03 9.9999999744e-04 179.9968011836
8.9876195239e+03 9.9999999741e-04 179.9967644570
9.0896379276e+03 9.9999999737e-04 179.9967277304
9.1916563313e+03 9.9999999733e-04 179.9966910037
9.2936747349e+03 9.9999999730e-04 179.9966542771
9.3956931386e+03 9.9999999726e-04 179.9966175505
9.4977115423e+03 9.9999999722e-04 179.9965808239
9.5997299460e+03 9.9999999718e-04 179.9965440972
9.7017483497e+03 9.9999999714e-04 179.9965073706
9.8037667534e+03 9.9999999710e-04 179.9964706440
9.9057851570e+03 9.9999999706e-04 179.9964339174
1.0007803561e+04 9.9999999702e-04 179.9963971907
1.0109821964e+04 9.9999999698e-04 179.9963604641
1.0211840368e+04 9.9999999694e-04 179.9963237375
1.0313858772e+04 9.9999999690e-04 179.9962870109
1.0415877175e+04 9.9999999686e-04 179.9962502842
1.0517895579e+04 9.9999999682e-04 179.9962135576
1.0619913983e+04 9.9999999677e-04 179.9961768310
1.0721932386e+04 9.9999999673e-04 179.9961401044
1.0823950790e+04 9.9999999669e-04 179.9961033777
1.0925969194e+04 9.9999999664e-04 179.9960666511
1.1027987598e+04 9.9999999660e-04 179.9960299245
1.1130006001e+04 9.9999999655e-04 179.9959931979
1.1232024405e+04 9.9999999651e-04 179.9959564712
1.1334042809e+04 9.9999999646e-04 179.9959197446
1.1436061212e+04 9.9999999642e-04 179.9958830180
1.1538079616e+04 9.9999999637e-04 179.9958462913
1.1640098020e+04 9.9999999633e-04 179.9958095647
1.1742116423e+04 9.9999999628e-04 179.9957728381
1.1844134827e+04 9.9999999623e-04 179.9957361115
