Freq.	V(n001)/I(V1)
4.00012142428485e+04	-2.59902117978116e+01,2.18123445843267e+00
4.01032326465292e+04	-2.59898854228981e+01,2.17569522203863e+00
4.02052510502100e+04	-2.59895615264553e+01,2.17018402392686e+00
4.03072694538907e+04	-2.59892400834587e+01,2.16470065193313e+00
4.04092878575714e+04	-2.59889210691987e+01,2.15924489602656e+00
4.05113062612522e+04	-2.59886044592756e+01,2.15381654828289e+00
4.06133246649329e+04	-2.59882902295957e+01,2.14841540285828e+00
4.07153430686136e+04	-2.59879783563659e+01,2.14304125596314e+00
4.08173614722944e+04	-2.59876688160897e+01,2.13769390583668e+00
4.09193798759751e+04	-2.59873615855627e+01,2.13237315272196e+00
4.10213982796558e+04	-2.59870566418682e+01,2.12707879884079e+00
4.11234166833366e+04	-2.59867539623729e+01,2.12181064836945e+00
4.12254350870173e+04	-2.59864535247227e+01,2.11656850741461e+00
4.13274534906980e+04	-2.59861553068386e+01,2.11135218398964e+00
4.14294718943788e+04	-2.59858592869129e+01,2.10616148799120e+00
4.15314902980595e+04	-2.59855654434047e+01,2.10099623117635e+00
4.16335087017402e+04	-2.59852737550363e+01,2.09585622713972e+00
